postId,pageName,text,title,subtitle,stars,source,date,latitude,longitude,Brand,Sub-Category
R2Y6K3YT4T2TE4,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","The show fits a little tight at the top of my right foot, but that is an issue with my foot, not the shoe. As a result they are comfortable on my left foot and based on that i would recommend them.","4.0 out of 5 stars
 Good quality",,4,Amazon Review,2024-01-25T00:00:00.000Z,,,dreampairs,Sneakers
R3BHDY3RE3IVZM,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Comfortable, comfortable and very economical.","5.0 out of 5 stars
 Excellent product",,5,Amazon Review,2024-01-21T00:00:00.000Z,,,dreampairs,Sneakers
ROW3LYVG5KGK0,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",These shoes have some sort of glue inside which makes these shoes very uncomfortable.,"2.0 out of 5 stars
 Not comfortable",,2,Amazon Review,2024-01-13T00:00:00.000Z,,,dreampairs,Sneakers
R1X26H12AYLPZX,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I'm a substitute teacher we do alot of walking and standing. I have ankle and plantar fascia. These shoes will last all day. My feet don't hurt nice and comfortable. Id buy again for sure.,"5.0 out of 5 stars
 Oh my feet",,5,Amazon Review,2024-01-12T00:00:00.000Z,,,dreampairs,Sneakers
R1HYLWE3LXXCGH,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",These are wonderful. Plenty of toe room and nice thick cushion. I have Taylor bunions and a neuroma so I need the best comfort I can find. I found it at a third of the price of orthopedic shoes. I can easily slip in my orthotics giving me more foot control. My back has noticed a positive difference as well. I have the gray pair and will be ordering the black as well. Highly recommend.,"5.0 out of 5 stars
 Equal to the name brands",,5,Amazon Review,2024-01-07T00:00:00.000Z,,,dreampairs,Sneakers
R1SAX1N4M1VS11,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Love, very comfortable and super cute","5.0 out of 5 stars
 Love",,5,Amazon Review,2024-01-04T00:00:00.000Z,,,dreampairs,Sneakers
R2CSY7R9OCI8S7,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I like them,"5.0 out of 5 stars
 Beautiful and very comfortable",,5,Amazon Review,2024-01-02T00:00:00.000Z,,,dreampairs,Sneakers
R21WCCU5G87VC7,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I bought my first pair and only got about four months wear before the soles started separating and the shoes were making a weird clicking noise when I walked. They were comfortable so I bought another pair hoping the first pair was just a bad pair. The new pair was not comfortable and felt like they were already worn over to the outside and within two weeks they started making the same noise as the others!!!! I didn’t wear either pair all the time as I have back issues and have to switch shoes every couple of days. I DO NOT RECOMMEND BUYING THESE SHOES!!!!,"2.0 out of 5 stars
 They do not last long!!!!",,2,Amazon Review,2023-12-31T00:00:00.000Z,,,dreampairs,Sneakers
RKVZJ2FKIZ79H,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Nice material, cinching cords are super convenient. Perfect for multiple environments","5.0 out of 5 stars
 Loveeee",,5,Amazon Review,2023-12-28T00:00:00.000Z,,,dreampairs,Sneakers
R34XRAXXBQRSYB,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Don’t fit had to cut the sides of the shoe and still no luck,"1.0 out of 5 stars
 Waste of money",,1,Amazon Review,2023-12-28T00:00:00.000Z,,,dreampairs,Sneakers
R279P6Q0M1IP97,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Just as expected... Thank you,"5.0 out of 5 stars
 Exactly as ordered",,5,Amazon Review,2023-12-23T00:00:00.000Z,,,dreampairs,Sneakers
R15I0KAENGNCND,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","My wife is a Dental Assistant. She wanted stylish and comfortable shoes. She didn't want the normal hospital nor the nurse crocks that everyone else wears. But these shoes had to be within the standards of the dental office. These shoes are perfect. Great price! These shoes prove that you don't need to spend a great deal on name-brand shoes to get equal if not superior material, construction, and style.","5.0 out of 5 stars
 Perfect for nurses of all professions",,5,Amazon Review,2023-12-22T00:00:00.000Z,,,dreampairs,Sneakers
R2XVU48D2Y4MCY,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",These shows are wonderful!,"5.0 out of 5 stars
 Love!",,5,Amazon Review,2023-12-21T00:00:00.000Z,,,dreampairs,Sneakers
RISP2L8GZ1PVV,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",They are comfortable and spacious to rest foot tension,"5.0 out of 5 stars
 Very comfortable",,5,Amazon Review,2023-12-19T00:00:00.000Z,,,dreampairs,Sneakers
R36DYGCDFXVRWO,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","When I got these, the left shoe had yellow stains all over it. I figured it was a one-off issue, so I am returning them and ordered a second pair. The second pair also came with slight yellow staining on one shoe. I'm frustrated, because they're very cute and comfortable, but the staining is a bummer! Plus, they are slightly bigger than expected.","3.0 out of 5 stars
 Stained yellow",,3,Amazon Review,2023-12-12T00:00:00.000Z,,,dreampairs,Sneakers
RXPKJN0608EJB,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Comfortable for work,"4.0 out of 5 stars
 Comfort",,4,Amazon Review,2023-12-11T00:00:00.000Z,,,dreampairs,Sneakers
R6EASLO81GJT7,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Very comfy and clean easily . I will buy again,"5.0 out of 5 stars
 Fit was perfect ,",,5,Amazon Review,2023-12-06T00:00:00.000Z,,,dreampairs,Sneakers
R3B8ZTX0O0FK5P,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Very comfy to wear,"4.0 out of 5 stars
 Nice tennis shoes",,4,Amazon Review,2023-12-05T00:00:00.000Z,,,dreampairs,Sneakers
RW969FM4MQNMP,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",And the middle sole peeled off,"1.0 out of 5 stars
 I have little with these tennis shoes",,1,Amazon Review,2023-11-29T00:00:00.000Z,,,dreampairs,Sneakers
R1QC4T1P3FRKN1,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","The shoes seem nicely made and are comfortable for casual wear, but they definitely run at least a half size large. I am a reliable size 8 across most brands, but my foot slides in these. I didn't keep the box so I'll have to wear thicker socks than I like or give them away.","3.0 out of 5 stars
 Runs a little big",,3,Amazon Review,2023-11-28T00:00:00.000Z,,,dreampairs,Sneakers
R34LAAJUU6P52Y,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","These shoes fit well, were comfy and stylish. I sprayed them with protectant when I received them, because they are cloth, and they are white. Did not take long for them to become un-white. I’m not sure? The protectant spray was new. I have yet to wash them, maybe use a little bleach and see if I can revive them at all. I just think white is not a great color to get in this knit style for practicality reasons.","3.0 out of 5 stars
 Cute and price is right…white color is hard to manage",,3,Amazon Review,2023-11-22T00:00:00.000Z,,,dreampairs,Sneakers
R25SF15UTWLMNY,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I used to wear this brand and loved them. Then for some reason I stopped ordering them (I think my sister gave me a free pair of tennis shoes that I've worn for at least five years). I found these again in my color and fell in love with them. THEN they arrived and are better than I remembered. Can't go wrong with this shoe!,"5.0 out of 5 stars
 These are perfectly named",,5,Amazon Review,2023-11-20T00:00:00.000Z,,,dreampairs,Sneakers
R191Z8WOPUKYE2,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Like them very much. Comfortable. Use for everday wear.,"5.0 out of 5 stars
 Comfort",,5,Amazon Review,2023-11-17T00:00:00.000Z,,,dreampairs,Sneakers
R2B9L4QLGMHHMT,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I bought these for my Disney trip and they were perfect. We walked over 15,000 steps each day and my feet were never sore nor did I get any blisters. Great purchase","5.0 out of 5 stars
 Great shoes for being on feet all day",,5,Amazon Review,2023-11-09T00:00:00.000Z,,,dreampairs,Sneakers
R13LCODYFQRB98,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Just got a black pair and a gray pair yesterday...wore the gray mist of the afternoon... comfortable and looks great...will see how long term wear goes but I think for the price I'll be happy,"5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2023-11-08T00:00:00.000Z,,,dreampairs,Sneakers
R1KJ011YDKAGPP,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","they’re comfortable aside from the heel area, it puts a LOT of pressure on the heel. i got these for my job where i’m standing for 9+ hours to help with foot pain. it does help with foot pain in other areas, but the heel is definitely a weak point. the air cushion is very hard. other than that, they’re comfortable, and easy to slip on","3.0 out of 5 stars
 doesn’t have great heel support",,3,Amazon Review,2023-11-01T00:00:00.000Z,,,dreampairs,Sneakers
R1AF0BXA3HCGD2,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I did not like these shoes. They were very uncomfortable at work and has caused me pain. They were supposed to be comfortable at work and weren't. As far as I'm concerned, these were false advertising and waste of money.","1.0 out of 5 stars
 Will not buy again.",,1,Amazon Review,2023-10-31T00:00:00.000Z,,,dreampairs,Sneakers
R2ZK1S4YYF8NHU,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Very comfortable and light weight. I like that there are no shoelaces to mess with. I wear a size 7 on all shoes but I always size up to an 8 with tennis and boots for a little extra room,"5.0 out of 5 stars
 Very comfy",,5,Amazon Review,2023-10-30T00:00:00.000Z,,,dreampairs,Sneakers
R353IHHF2PCQEH,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",There's not enough support for walking on the soles,"3.0 out of 5 stars
 Support",,3,Amazon Review,2023-10-27T23:00:00.000Z,,,dreampairs,Sneakers
R24A81JBBTFXXI,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Definitely a pair of shoes to wear, not to run in because your foot just kind of slides around! But love the look of them","4.0 out of 5 stars
 Not running shoes",,4,Amazon Review,2023-10-24T23:00:00.000Z,,,dreampairs,Sneakers
R2UGCQ003FOMC4,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",They are easy to put on and take off. I love that they are breathable but I would say the soles are a little uncomfortable. I wouldn’t say they are slip resistant either but pretty decent for the price!,"4.0 out of 5 stars
 Comfortable",,4,Amazon Review,2023-10-22T23:00:00.000Z,,,dreampairs,Sneakers
RHBCDJEU4PPSG,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I wear a size 7.5 almost exclusively. So that’s what I ordered. They were too big, so I returned them and ordered a size 7. Perfect fit! These are so cute and easy to put on. They are very comfortable!","5.0 out of 5 stars
 Love these shoes!",,5,Amazon Review,2023-10-21T23:00:00.000Z,,,dreampairs,Sneakers
R2S5O4C2IMVLR,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Love these kicks. I receive so many compliments when wearing them. The comfort and durability is great. A good buy. Great deal.,"5.0 out of 5 stars
 A great purchase",,5,Amazon Review,2023-10-17T23:00:00.000Z,,,dreampairs,Sneakers
R3ORJ7WCLQDMAG,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Not good,"1.0 out of 5 stars
 They are not good for people with planters fasciitis",,1,Amazon Review,2023-10-12T23:00:00.000Z,,,dreampairs,Sneakers
R31XRB5YZUSBT5,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I love how they stylize my legs. I recommend them. In terms of value for money, the price is cheap for the quality it has.","5.0 out of 5 stars
 I love them.",,5,Amazon Review,2023-10-11T23:00:00.000Z,,,dreampairs,Sneakers
R303R4YK8YVNUO,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I love them alot!,"5.0 out of 5 stars
 Sneakers/walking shoes",,5,Amazon Review,2023-10-09T23:00:00.000Z,,,dreampairs,Sneakers
R15LDVD56VJPTM,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","It’s really comfortable, I work healthcare and I’m always looking for shoes that last long hours shift.","5.0 out of 5 stars
 Confortable",,5,Amazon Review,2023-10-08T23:00:00.000Z,,,dreampairs,Sneakers
R3GUP4R8988CEI,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Walking foot slides all around. Cant make tight elastic bands don’t stsy in pmace,"1.0 out of 5 stars
 Slips on foot",,1,Amazon Review,2023-10-08T23:00:00.000Z,,,dreampairs,Sneakers
R2ODJMULV888E8,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",These Dream Pairs Walking Shoes are great! I usually have to buy a pair of orthotic insoles for all of my new shoes but these shoes feel like they already have supportive insoles in them so good savings.,"5.0 out of 5 stars
 Very comfortable",,5,Amazon Review,2023-10-03T23:00:00.000Z,,,dreampairs,Sneakers
RUO03Z81VNKV7,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I’m always a size 6, it is rare that size 6 doesn’t fit me well. They feel loose and that they don’t “support and cushion” the feet well.","3.0 out of 5 stars
 Run big and lack support",,3,Amazon Review,2023-10-02T23:00:00.000Z,,,dreampairs,Sneakers
R2WFOH06FGSSW9,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Love my new sneaks,"5.0 out of 5 stars
 Great value",,5,Amazon Review,2023-09-28T23:00:00.000Z,,,dreampairs,Sneakers
R1UO8Q6ZXLW1B7,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","The top where stings are or a little snug, but the shoe is great","5.0 out of 5 stars
 Shoe size was great.",,5,Amazon Review,2023-09-27T23:00:00.000Z,,,dreampairs,Sneakers
R1KODTX00CVMPR,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I would suggest to size down. Comfort is good.,"3.0 out of 5 stars
 Runs large, but comfortable",,3,Amazon Review,2023-09-23T23:00:00.000Z,,,dreampairs,Sneakers
RXYFVJ3JKVQ0T,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Have to return it coz the not true to size ! It runs big in size !,"3.0 out of 5 stars
 Size runs big",,3,Amazon Review,2023-09-21T23:00:00.000Z,,,dreampairs,Sneakers
R2X3T1EBSLJYI1,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Very comfortable, lightweight & nice looking.","4.0 out of 5 stars
 Great fit & comfort",,4,Amazon Review,2023-09-19T23:00:00.000Z,,,dreampairs,Sneakers
R1ZDJMTNZU1TUM,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",A little unsure if I would like these shoes at first but as soon as I tried them on I couldn’t believe how comfortable and supportive these shoes were. Quality is also better than I expected!!,"5.0 out of 5 stars
 Comfortable!!!",,5,Amazon Review,2023-09-11T23:00:00.000Z,,,dreampairs,Sneakers
R12IAXM01B754J,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I got the shoes for the ease to put it on which it is. I feel that the heeled portion of the shoe does not give enough cushioned support and if you are standing on it for long hours at a time will feel like you are walking barefoot.,"3.0 out of 5 stars
 Okay for the price",,3,Amazon Review,2023-09-10T23:00:00.000Z,,,dreampairs,Sneakers
RK5PX9T5IFABV,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","The size is just right
They're comfortable They
don't slip","5.0 out of 5 stars
 I liked them",,5,Amazon Review,2023-09-08T23:00:00.000Z,,,dreampairs,Sneakers
R3HTVJGWQ4PEN2,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I like it! I am on my feet everyday, and it is actually pretty comfortable","5.0 out of 5 stars
 Shoes for work",,5,Amazon Review,2023-09-07T23:00:00.000Z,,,dreampairs,Sneakers
R3PKYW1QA5LXIT,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I'm buying another pair,"5.0 out of 5 stars
 I love those tennis",,5,Amazon Review,2023-09-07T23:00:00.000Z,,,dreampairs,Sneakers
R2E2BKMW4C0G37,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","These shoes looked super comfortable, but there is very little padding inside. And if you walk externally rotated, more on the outer portion of your foot, then there is not enough support. I wore them three times and ended up with a pinched nerve in my foot. If you need arch support you will need inserts as these shoes are not supportive.","2.0 out of 5 stars
 Cute but has no support",,2,Amazon Review,2023-09-05T23:00:00.000Z,,,dreampairs,Sneakers
R268SH45ZGX3DS,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","So I work retail, and I walk on average 7k steps a day. I used to come home and have feet so sore I couldn't walk comfortably. Now I don't even notice, and my feet hardly hurt after 8 hours! Definitely worth the price! The shoe runs a little narrow (Not a personal problem, but others might want to know this), but other than that it's a great shoe that I highly recommend.","5.0 out of 5 stars
 Saved my feet",,5,Amazon Review,2023-09-04T23:00:00.000Z,,,dreampairs,Sneakers
R2FS2Y51IH6FZE,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I was looking for comfortable, lightweight, non-slip shoes at a good price. I found these so cute and it was definitely what I was looking for. Increasingly in love with this brand. The other shoes I bought came out very good, made of excellent material. Loved them!","5.0 out of 5 stars
 Comfortable, lightweight, cute design.",,5,Amazon Review,2023-09-02T23:00:00.000Z,,,dreampairs,Sneakers
R35FB9SU1UK5WM,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Lightweight. Stable. Looks good.,"5.0 out of 5 stars
 Great Quality",,5,Amazon Review,2023-08-31T23:00:00.000Z,,,dreampairs,Sneakers
R2AVP7SUP6T65T,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Normally non slip shoes aren’t the cutest or the most comfortable but these are hands down so cute and stylish. They perfect for healthcare workers and food service workers.,"5.0 out of 5 stars
 Cute and Comfortable",,5,Amazon Review,2023-08-30T23:00:00.000Z,,,dreampairs,Sneakers
R2EGD9XGM8IH6J,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",I love this shoe It's comfy roomy and slip resistant.,"5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2023-08-30T23:00:00.000Z,,,dreampairs,Sneakers
R3J20TJDSIE3RN,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","I tried the shoe out before my actual event. I'll find out if they are truly non-slip, but comfort, fit, and style were great!","5.0 out of 5 stars
 Non-slip shoe",,5,Amazon Review,2023-08-30T23:00:00.000Z,,,dreampairs,Sneakers
R2VYHOM0POXVTV,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Liked them so much ordered in another color. I wear them to work and my feet feel good. I’ve always bought Nike & Adidas, and honestly these shoes match the quality without the high cost. I don’t do much walking so can’t say they’re good for working out etc., but for everyday they’re great for the price point","5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2023-08-25T23:00:00.000Z,,,dreampairs,Sneakers
R1MM2P2V9FMNHK,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Stylish slip on sneaker- I really wanted to like them! A lot of play in the foot area, and they didn’t have the right support for me.","3.0 out of 5 stars
 I wanted to like them",,3,Amazon Review,2023-08-22T23:00:00.000Z,,,dreampairs,Sneakers
R3FE4TMIDYJ880,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",nice looking but not as breathable as I like.,"3.0 out of 5 stars
 feet warm inside",,3,Amazon Review,2023-08-21T23:00:00.000Z,,,dreampairs,Sneakers
R3PPOQ4XXVHSZZ,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Working at a school cafeteria,"1.0 out of 5 stars
 Working Women",,1,Amazon Review,2023-08-18T23:00:00.000Z,,,dreampairs,Sneakers
R63RU12GXEC9,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Super comfortable.
Best working shoes ever.","5.0 out of 5 stars
 Working shoes",,5,Amazon Review,2023-08-18T23:00:00.000Z,,,dreampairs,Sneakers
R3GCA6S32NEL71,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes",Very comfortable and stylish,"5.0 out of 5 stars
 So comfortable",,5,Amazon Review,2023-08-17T23:00:00.000Z,,,dreampairs,Sneakers
R33WX7O8RMR211,"DREAM PAIRS Women's Walking Sneakers, Slip-on Air Cushion Slip Resistant Tennis Casual Gym Workout Chas Nurse Restaurant Work Shoes","Daughter wanted a pair of separate gym shoes and she noticed these. She loves the style and fit of the shoe, once she put on said size felt just right. The sock material around the ankle also gave a good fit and wasn't too tight. Only downside is the shoe exterior is a fabric and very hard to clean. We purchased the white and within the first 2 weeks of school they are no longer white. Also very hard to clean.","3.0 out of 5 stars
 Great gym shoes!",,3,Amazon Review,2023-08-16T23:00:00.000Z,,,dreampairs,Sneakers
RMGV6Y5BMP0RJ,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Based on the reviews I thought this was going to be a good shoe.
the material is poor quality.
the top of shoe , is flimsy and the material folds under.
I had to keep pulling it out. very annoying.
arch support , not enough for a person with arch issues, 0r knee replacements.
Comfort? not enough memory foam.
i have to return the-is shoes.
It does fit a size seven .","2.0 out of 5 stars
 shoe is not well made, or supportive.",,2,Amazon Review,2024-04-05T23:00:00.000Z,,,dreampairs,Sneakers
R3LBFD1FEL6K30,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,I received these shoes and they look very comfortable...HOWEVER...they are HUGE - AT LEAST a size bigger than advertised...Now I Know my size shoe hasn't changed...do these companies Really Think that nobody will notice ??? Extremely Disappointed in both the shoes AND the runaround from Amazon in trying to return these shoes.,"2.0 out of 5 stars
 These Run VERY Big",,2,Amazon Review,2024-04-01T23:00:00.000Z,,,dreampairs,Sneakers
R10AFJCMFYJ5W2,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,These are very comfortable and lightweight. I'd say they run about 1/2 size large. They feel slightly cheap though. They should be about $20.,"4.0 out of 5 stars
 Pretty decent",,4,Amazon Review,2024-03-31T00:00:00.000Z,,,dreampairs,Sneakers
R3TOH8VB8LK86C,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"Product was exactly what I expected!
Fits wells and is comfortable and breathable","5.0 out of 5 stars
 Slip on sneaker",,5,Amazon Review,2024-03-31T00:00:00.000Z,,,dreampairs,Sneakers
R2W22RMQ1U7BB1,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,Don’t buy them,"1.0 out of 5 stars
 The shoes were used!!",,1,Amazon Review,2024-03-30T00:00:00.000Z,,,dreampairs,Sneakers
R2G4RN6G9DG9QG,DREAM PAIRS Women's Mules Shoes Slip on Sneakers Knit Flats Platform Lightweight Breathable Non-Slip Walking Shoes,"I wear my dream pairs All the time, I love them.","5.0 out of 5 stars
 Dream pairs",,5,Amazon Review,2024-03-23T00:00:00.000Z,,,dreampairs,Sneakers
